#melhor.pose.x;melhor.pose.y;melhor.pose.z;melhor.ypr.x;melhor.ypr.y;melhor.ypr.z;pior.pose.x;pior.pose.y;pior.pose.z;pior.ypr.x;pior.ypr.y;pior.ypr.z;media.pose.x;media.pose.y;media.pose.z;media.ypr.x;media.ypr.y;media.ypr.z;
-13.6866;36.6113;-15.0555;-0.0482661;-0.064415;-2.601;-15.9349;39.1154;2.18455;-0.0228629;-0.119085;-2.61782;-15.2315;37.3684;-17.0385;-0.0406701;-0.0582476;-2.59496;
-16.4663;35.3024;-15.1148;-0.0532893;-0.0639086;-2.70655;-18.6252;37.8185;2.40377;-0.0248926;-0.120739;-2.71509;-17.9697;36.071;-16.7767;-0.037528;-0.0585105;-2.69291;
-19.1651;33.7622;-15.0985;0.132374;-0.0829555;-2.76758;-21.6508;36.8826;2.76479;-0.0173724;-0.115977;-2.81732;-20.9008;35.05;-16.5143;-0.0390503;-0.0609509;-2.79012;
-22.0618;32.8966;-14.8072;0.119074;-0.088341;-2.76207;-24.5503;35.8082;2.89528;-0.0270299;-0.114098;-2.80493;-23.8561;33.9476;-16.2271;-0.0414803;-0.0624417;-2.77096;
-24.9576;31.6084;-14.6761;0.126248;-0.0766907;-2.72491;-27.377;34.6932;3.21494;-0.0200706;-0.113722;-2.73791;-26.6915;32.5914;-16.2138;-0.0370233;-0.0620186;-2.71418;
-27.7904;30.3511;-14.5736;0.120597;-0.0797303;-2.71763;-34.3359;30.2121;-28.3939;-0.112172;0.0314003;-2.75253;-29.4232;31.3165;-16.4425;-0.0341623;-0.0609132;-2.71164;
-31.0233;29.6178;-13.6826;-0.0527511;-0.105475;-2.72755;-37.2652;28.9705;-28.5963;-0.102588;0.0334054;-2.76178;-32.2167;30.076;-16.0374;-0.0357011;-0.0634599;-2.71128;
-33.8507;27.9793;-14.6059;0.130466;-0.0987741;-2.71296;-40.2904;27.8555;-28.7026;-0.101891;0.0390552;-2.7627;-35.0697;28.7188;-16.1146;-0.0367716;-0.0624555;-2.70941;
-36.4281;27.0987;-12.9544;-0.0925829;-0.0650035;-2.70237;-40.7263;30.4384;-26.5751;-0.0722353;-0.0164524;-2.82967;-37.9399;27.4821;-16.2689;-0.0355884;-0.060386;-2.70963;
-39.2944;25.2224;-14.0938;0.13447;-0.115664;-2.72012;-43.61;29.5317;-26.5759;-0.0690979;-0.0174212;-2.83011;-40.5998;26.0757;-15.9009;-0.0386619;-0.0619192;-2.70719;
-43.042;23.5666;-13.454;0.023234;-0.128259;-2.73709;-46.4217;28.506;-18.4141;-0.17947;-0.0782394;-2.77437;-43.3905;24.7167;-15.559;-0.0361678;-0.0622072;-2.70905;
-45.8008;22.3533;-13.2086;0.0312213;-0.131092;-2.75892;-46.1619;28.3096;-26.7854;-0.286826;-0.00442751;-2.76272;-46.1569;23.4616;-15.1944;-0.044711;-0.0632305;-2.70729;
-48.5927;21.2864;-12.9394;0.0289808;-0.131678;-2.75812;-49.0495;27.2545;-26.8997;-0.286065;-0.00628852;-2.76427;-49.0183;22.1854;-15.1853;-0.0497237;-0.0637603;-2.71073;
-51.4124;20.1109;-12.578;0.0363348;-0.127584;-2.7574;-51.5784;25.931;-26.9779;-0.271841;-0.00856337;-2.75172;-51.6739;20.8099;-15.0831;-0.0432349;-0.0647353;-2.70775;
-54.2169;18.8925;-12.441;0.0206079;-0.136273;-2.74127;-54.895;24.8206;-26.6481;-0.258004;-0.0112161;-2.769;-54.6085;19.4716;-14.972;-0.0439271;-0.0653742;-2.70847;
-57.0856;17.6313;-12.2777;0.0699479;-0.119104;-2.71867;-57.8125;23.8618;-26.6345;-0.249733;-0.0165968;-2.77823;-57.3984;18.2527;-14.7027;-0.0484152;-0.0658777;-2.70716;
-59.9384;16.3901;-11.982;0.0620345;-0.136015;-2.72222;-60.8236;22.8571;-26.7425;-0.232788;-0.0192906;-2.77258;-60.0969;17.0131;-14.7392;-0.0521087;-0.0650409;-2.70536;
-62.766;15.1204;-11.6798;0.053182;-0.131551;-2.71382;-63.2338;21.0889;-27.4653;-0.250805;0.00317192;-2.75592;-62.8298;15.6954;-14.9728;-0.0482229;-0.0650347;-2.70484;
-65.644;14.0333;-11.4268;0.0498057;-0.135657;-2.78898;-66.1291;20.1779;-27.5785;-0.256381;-0.00457152;-2.83959;-65.6656;14.6179;-14.6029;-0.0506165;-0.06595;-2.79341;
-68.5928;13.3014;-10.9528;0.047486;-0.129748;-2.89618;-60.6439;14.7698;-37.3373;-0.135132;-0.00123942;-2.80708;-68.788;13.7985;-14.3152;-0.0457357;-0.0658988;-2.9031;
-71.9105;13.0084;-10.8484;0.0363121;-0.128401;-2.99788;-63.6685;14.0803;-37.5403;-0.142439;0.00784047;-2.91247;-71.8377;13.4028;-14.0274;-0.0450087;-0.0659156;-3.00451;
-74.7746;12.5276;-10.1481;0.0423343;-0.124131;-3.10876;-67.4115;13.6201;-38.0152;-0.147204;0.0121263;-3.00144;-75.0182;13.1675;-14.2392;-0.0417203;-0.062914;-3.10599;
-77.7241;12.7965;-9.87172;0.0472613;-0.127407;3.07224;-70.4173;13.4406;-38.1455;-0.143263;0.0115389;3.17906;-78.1621;13.4087;-13.7109;-0.0406701;-0.0651127;3.07375;
-80.7476;13.2487;-9.46999;0.0486432;-0.128613;2.97431;-73.4176;13.5992;-38.2959;-0.14816;0.00433928;3.07846;-81.1868;13.8829;-13.8131;-0.0382399;-0.0655444;2.9737;
-83.7398;14.0636;-9.04513;0.0535863;-0.141519;2.88034;-76.5822;14.1248;-38.3964;-0.143255;0.0139616;2.96675;-84.0858;14.6055;-13.4824;-0.0394743;-0.0666688;2.8754;
-86.5425;15.1895;-8.66619;0.0532762;-0.143865;2.78824;-79.5624;15.1283;-38.5726;-0.138661;0.00584378;2.86398;-87.0154;15.7899;-13.2432;-0.0372958;-0.0684859;2.77488;
-89.3155;16.4595;-8.27425;0.0693463;-0.145177;2.68715;-84.4507;17.4838;-41.7951;0.0986318;0.012746;2.74408;-89.8404;17.3505;-12.872;-0.044642;-0.0699325;2.67308;
-91.9797;18.0521;-7.98535;0.0657134;-0.148191;2.59257;-87.0891;18.825;-41.9955;0.0606016;0.0243891;2.6177;-92.3821;18.9802;-12.7414;-0.0470747;-0.0681482;2.57505;
-96.2128;18.6491;-14.0305;0.0494519;-0.0781794;2.40605;-89.4235;20.7126;-42.2419;0.051414;0.0141459;2.50257;-94.7029;20.828;-12.5788;-0.046767;-0.0701298;2.46527;
-98.3538;21.5849;-12.4052;0.0669012;-0.0717919;2.26346;-91.6261;22.899;-42.4243;0.0700683;0.0265938;2.40051;-96.9163;22.9487;-12.7243;-0.0517208;-0.0698439;2.36759;
-100.718;23.7689;-12.9446;0.0704512;-0.0536153;2.18546;-93.8829;25.1891;-42.4851;0.0477154;0.019397;2.29691;-98.9924;25.3781;-13.1506;-0.0472721;-0.0664338;2.26684;
-102.345;26.3691;-12.7614;0.0917333;-0.039986;2.10586;-95.7169;27.7703;-42.6135;0.0492222;0.0161193;2.19717;-100.817;28.1552;-12.8313;-0.0487796;-0.0689444;2.16368;
-103.711;29.1179;-12.633;0.0914872;-0.0428495;1.99584;-104.236;32.3162;2.73453;-0.08478;-0.206725;2.12135;-102.23;30.6033;-12.6318;-0.0445549;-0.0682033;2.06622;
-104.499;32.9675;-9.3249;-0.124275;-0.050619;2.06399;-105.544;35.1614;3.42501;-0.0793889;-0.221585;2.05191;-103.581;33.5067;-12.7019;-0.0434328;-0.0686648;2.00441;
-105.917;35.65;-9.2742;-0.136973;-0.0404106;2.067;-107.017;37.8263;4.01803;-0.0828024;-0.210492;2.05128;-104.932;36.3137;-12.6058;-0.041453;-0.0680764;2.00408;
-106.917;38.7003;-9.31617;-0.10534;-0.041017;2.01007;-108.224;43.8387;2.47477;-0.0908062;-0.171484;1.99342;-106.215;38.98;-12.5832;-0.0432306;-0.0674087;2.00509;
-108.288;41.4035;-9.15382;-0.0930527;-0.0516729;2.01792;-109.54;46.7056;2.91448;-0.0971486;-0.167638;1.99248;-107.509;41.7935;-12.539;-0.0432292;-0.0680102;2.00452;
-108.728;43.1645;-7.1952;0.0724883;-0.104657;2.03675;-110.825;49.5599;3.37247;-0.099273;-0.169539;1.994;-108.842;44.4743;-12.1163;-0.0438831;-0.0699125;2.0077;
-110.141;45.949;-6.92774;0.0683205;-0.10616;2.03164;-112.208;52.4205;3.93036;-0.101048;-0.175737;1.99625;-110.145;47.4559;-12.2837;-0.0526105;-0.068555;2.00559;
-111.429;48.651;-6.65062;0.0712723;-0.123931;2.01762;-113.356;55.1601;4.48248;-0.0992191;-0.181228;1.99412;-111.386;50.386;-12.1566;-0.0489474;-0.0678929;2.00391;
-112.678;51.5867;-6.41629;0.0737102;-0.124382;2.01774;-114.51;57.4728;4.20663;-0.12963;-0.157614;2.02163;-112.698;53.0754;-12.3399;-0.0519133;-0.0641421;2.0038;
-113.827;55.159;-7.38973;0.0965313;-0.0810615;2.00674;-115.802;60.2866;4.62507;-0.134242;-0.164113;2.01476;-114.148;55.7146;-12.3418;-0.0535905;-0.0638257;2.00791;
-115.062;57.5323;-5.68517;0.161557;-0.118041;2.04888;-117.179;62.815;4.97788;-0.148149;-0.169129;2.02309;-115.486;58.522;-12.5453;-0.0529445;-0.0630546;2.00598;
-116.4;60.169;-5.57143;0.149656;-0.104484;2.04334;-118.528;65.6134;5.42524;-0.141927;-0.170198;2.02134;-116.835;61.2037;-12.7931;-0.0537961;-0.0589256;2.00707;
-117.806;62.8618;-5.3129;0.149835;-0.108241;2.03653;-119.735;68.2627;5.77454;-0.15023;-0.179889;2.02695;-118.084;64.0475;-12.3281;-0.0508325;-0.060585;2.00587;
-118.925;66.4907;-6.37858;0.105933;-0.0780841;1.99743;-121.158;70.9873;5.99389;-0.165738;-0.164835;2.04209;-119.382;66.984;-12.0439;-0.0563664;-0.0620123;2.00527;
-120.242;69.2774;-6.31101;0.103897;-0.080257;2.00747;-122.198;74.0693;6.59982;-0.132316;-0.179852;2.01501;-120.748;69.7234;-11.5085;-0.0591445;-0.0642763;2.00793;
-122.449;71.6122;-8.3542;-0.0239556;-0.0845651;2.05596;-122.452;77.632;5.99999;-0.122717;-0.159528;1.97274;-122.065;72.5712;-11.4984;-0.0556861;-0.0642849;2.00713;
-122.314;75.3543;-4.95176;-0.123219;-0.0284786;2.02838;-123.594;80.447;6.35055;-0.129393;-0.14051;1.98257;-123.418;75.2183;-11.9002;-0.0567416;-0.0613169;2.00883;
-123.412;78.4721;-4.47347;-0.140519;-0.0378442;2.0322;-124.807;83.3283;6.6741;-0.133743;-0.138667;1.98775;-124.739;77.8271;-11.8412;-0.0574874;-0.0613865;2.01019;
-124.756;81.4476;-4.56102;-0.13218;-0.0127893;2.02943;-126.16;86.0894;6.88233;-0.134349;-0.133768;1.98866;-126.084;80.6337;-11.8174;-0.0577283;-0.0611792;2.01084;
-125.864;84.2744;-4.73818;-0.132474;-0.00066252;1.97305;-127.211;89.0867;7.14262;-0.117724;-0.146132;1.9346;-127.195;83.6895;-12.1053;-0.0531755;-0.0620694;1.95102;
-127.002;87.1591;-4.36854;-0.140113;-0.0221208;1.88001;-127.992;92.0661;7.51699;-0.115517;-0.135758;1.82676;-128.122;86.4971;-12.3195;-0.0567638;-0.0599062;1.84588;
-129.147;89.7444;-46.1569;-0.068549;0.039158;1.62503;-128.204;95.3417;8.03665;-0.129207;-0.156319;1.6621;-128.655;89.3378;-12.1703;-0.0606892;-0.0614985;1.69731;
-129.166;92.5961;-46.3908;-0.0602001;0.0461902;1.48275;-128.047;98.0838;8.24544;-0.124181;-0.147267;1.519;-128.647;92.3658;-12.2055;-0.060989;-0.0608709;1.53358;
-128.685;95.8844;-46.34;-0.11013;0.0403002;1.35302;-127.512;101.181;8.54032;-0.132309;-0.154923;1.38489;-128.145;95.3647;-11.5953;-0.0636539;-0.0631254;1.3856;
-128.119;98.4416;-46.7387;-0.0781657;0.0320428;1.2034;-126.597;104.197;8.94772;-0.130249;-0.154575;1.24243;-127.176;98.3188;-10.5509;-0.0675515;-0.0664117;1.23868;
-126.725;101.506;-46.5142;-0.0730592;0.0328849;1.0799;-118.56;101.785;-13.4857;0.0379191;-0.0657058;0.938898;-125.878;101.002;-10.9648;-0.0696541;-0.0661332;1.09048;
-125.056;103.995;-46.5809;-0.0713456;0.0334599;0.933116;-116.294;104.164;-13.5894;0.0469319;-0.0625158;0.777669;-124.26;103.344;-10.7291;-0.0712588;-0.0652131;0.94345;
-122.355;107.224;-45.6358;-0.11676;0.0320573;0.724165;-113.763;106.079;-13.4473;0.045559;-0.0699694;0.629174;-122.136;105.455;-11.3863;-0.0661016;-0.062592;0.792586;
-119.523;109.279;-47.441;-0.100449;0.0417171;0.589443;-112.586;108.039;-14.75;-0.0148015;-0.0308041;0.54888;-119.882;107.093;-11.0605;-0.0655756;-0.0626769;0.645489;
-116.686;110.571;-47.6473;-0.0933772;0.0327943;0.430804;-121.071;96.7885;-11.3584;-0.148007;-0.0730998;0.542779;-117.227;108.516;-11.5149;-0.064506;-0.0608866;0.495689;
-113.752;111.434;-47.8669;-0.102343;0.0358701;0.276471;-118.768;97.8567;-11.5777;-0.097824;-0.0548486;0.404478;-114.433;109.49;-12.2777;-0.0671388;-0.0563852;0.346671;
-109.462;113.257;-4.89569;-0.0788914;-0.116264;0.192286;-104.659;109.902;-11.9039;0.0585038;-0.0129191;0.0763719;-111.363;110.255;-11.7847;-0.0689645;-0.0591086;0.197962;
-109.314;112.068;-48.2222;-0.115257;0.0805722;-0.00595615;-101.575;109.821;-12.0176;0.0610039;-0.00187587;-0.07079;-108.088;110.489;-11.3693;-0.066694;-0.0605731;0.046939;
-106.198;111.62;-48.6235;-0.0986904;0.0807932;-0.158215;-100.344;109.511;-30.5798;-0.195645;-0.0199385;-0.240446;-104.99;110.106;-10.9671;-0.0645128;-0.0629502;-0.103815;
-103.273;110.629;-48.9476;-0.0970498;0.0761183;-0.321704;-97.4581;108.303;-30.6408;-0.19418;-0.0226594;-0.406912;-102.083;109.322;-10.9868;-0.0695211;-0.0600968;-0.26709;
-97.2087;110.818;-4.26744;-0.079099;-0.0666862;-0.446268;-95.1106;106.586;-30.7436;-0.180936;-0.0140245;-0.566203;-99.2369;108.058;-10.7551;-0.0683187;-0.0613131;-0.417813;
-94.5565;109.077;-4.05893;-0.088751;-0.0724506;-0.602843;-91.9876;105.142;-30.1533;-0.206657;-0.00985829;-0.67986;-96.4408;106.533;-9.77325;-0.0656944;-0.06326;-0.570288;
-92.7057;107.671;-4.8322;-0.0526071;-0.0785535;-0.708864;-90.1626;102.652;-30.4505;-0.18117;-0.0121943;-0.835467;-93.9501;104.633;-9.45657;-0.0663194;-0.0656542;-0.723658;
-89.4901;105.009;-3.46022;-0.18633;-0.0779473;-0.873583;-94.0588;104.901;12.1063;-0.0451812;-0.196768;-0.848431;-91.9007;102.243;-9.19114;-0.0689713;-0.0686624;-0.874478;
-87.9344;102.356;-3.34818;-0.184021;-0.0784637;-1.02349;-92.4619;102.366;12.7143;-0.0400368;-0.196763;-0.997864;-90.3666;99.6147;-8.6759;-0.067296;-0.0685903;-1.02167;
-87.6429;99.9832;-4.82857;-0.0663855;-0.0763021;-1.15178;-91.0848;99.6344;13.2989;-0.0370281;-0.203605;-1.14728;-89.2788;96.7075;-7.87446;-0.0662751;-0.0728402;-1.16053;
-86.6257;97.0293;-4.62295;-0.0765106;-0.0692496;-1.22474;-90.24;96.5626;13.474;-0.0235668;-0.190185;-1.22732;-88.2053;93.9874;-7.79776;-0.0674784;-0.0720996;-1.23335;
-84.8329;93.6807;-3.77959;-0.159129;-0.0613619;-1.28878;-89.1722;93.6886;14.0227;-0.0186086;-0.200674;-1.23241;-87.1012;91.149;-7.32656;-0.0675143;-0.0719405;-1.23453;
-86.9251;88.978;-4.15467;0.00561433;-0.100505;-1.11883;-88.2107;90.9563;14.3828;-0.0331242;-0.169643;-1.22318;-86.0992;88.2187;-8.21466;-0.0653834;-0.0655308;-1.22709;
-86.0648;85.6385;-5.58132;0.00133748;-0.0395107;-1.02499;-86.8765;88.1607;15.0496;-0.0218915;-0.215588;-1.12463;-84.7584;85.3374;-7.16828;-0.0600568;-0.069606;-1.11422;
-84.013;83.161;-3.32715;0.0352979;-0.123939;-0.938296;-85.3646;85.4581;15.7125;-0.0217958;-0.217691;-1.04026;-82.9747;82.8718;-6.26826;-0.0601377;-0.0709974;-1.01847;
-82.1438;80.7918;-2.99936;0.0433122;-0.113725;-0.923463;-83.473;83.3523;15.8203;-0.0222509;-0.201901;-0.979567;-81.3388;80.3667;-6.14544;-0.0589491;-0.0695939;-1.00732;
-80.8784;76.6896;-2.33976;0.0407784;-0.086158;-0.932487;-81.7371;80.6002;15.6458;-0.0403129;-0.163101;-1.00315;-79.6449;77.7447;-6.64556;-0.0604574;-0.0680649;-1.00787;
-79.5359;72.9759;-52.6293;-0.0824971;0.0378081;-1.04537;-80.101;78.1866;16.0773;-0.039958;-0.156712;-0.994417;-78.0282;75.0772;-6.44241;-0.0578837;-0.0666336;-1.00548;
-77.9775;70.222;-52.9519;-0.0772252;0.0401917;-1.04855;-78.4979;75.3985;16.4613;-0.0336574;-0.174666;-0.997325;-76.4102;72.5303;-6.73765;-0.0584349;-0.0644881;-1.004;
-76.89;67.5736;-51.2184;-0.133032;0.00471539;-1.02578;-77.6417;65.0584;-21.4749;0.0734843;0.0342751;-1.04411;-74.7957;69.8221;-6.69067;-0.0570457;-0.0649625;-1.00496;
-75.3133;64.8538;-51.2887;-0.135073;0.000366818;-1.01636;-76.1406;62.2447;-21.743;0.0695123;0.0321435;-1.04048;-73.3198;67.0545;-7.38635;-0.057476;-0.0638337;-1.00355;
-73.6694;62.2516;-51.4389;-0.129372;0.00588618;-1.01455;-74.4248;59.8416;-21.7204;0.0689403;0.0283682;-1.04982;-71.6143;64.4524;-7.31422;-0.0614245;-0.0627997;-1.00482;
-72.1369;59.6504;-51.3134;-0.134508;-0.00338001;-1.01729;-73.263;56.9586;-22.0366;0.05686;0.0275722;-1.04766;-70.0409;61.7539;-7.52922;-0.0542513;-0.0607943;-1.0019;
-70.4858;56.8548;-51.1814;-0.149773;-0.0167692;-1.0522;-71.6465;54.2041;-22.12;0.0578807;0.0217797;-1.0392;-68.3934;59.0711;-6.39629;-0.0495336;-0.0647216;-0.999039;
-68.991;54.1185;-51.1973;-0.145372;-0.0125904;-1.05027;-63.3871;55.8771;12.7734;0.136107;-0.159512;-1.05348;-66.7913;56.4705;-6.1418;-0.0501207;-0.0629651;-0.999904;
-67.4461;51.4176;-51.1718;-0.148506;-0.0154224;-1.06058;-65.2387;57.0392;10.7942;-0.22992;-0.177796;-0.998447;-65.2211;53.6496;-6.11949;-0.0444244;-0.0630921;-1.0009;
-65.8957;48.8377;-51.2477;-0.133826;-0.0237576;-1.04909;-63.5128;55.0506;10.1636;-0.282464;-0.206721;-1.03315;-63.5537;50.9772;-6.24401;-0.0420793;-0.0627511;-0.999602;
-64.3547;46.2123;-51.3259;-0.147256;-0.00662575;-1.04793;-61.4327;52.3701;10.0601;-0.277834;-0.1678;-1.0039;-61.8535;48.3011;-6.14254;-0.0381525;-0.0613578;-0.998067;
-62.5681;44.0161;-4.68105;0.00305557;-0.0787438;-1.05025;-59.7612;49.723;10.6535;-0.279307;-0.169434;-1.00073;-60.1988;45.865;-6.3188;-0.0340826;-0.0585122;-0.994425;
-60.915;41.2959;-4.43969;0.00354344;-0.076338;-1.04403;-58.1699;47.03;10.9599;-0.28838;-0.175648;-1.00814;-58.5023;43.2655;-5.74313;-0.0370044;-0.0612134;-0.993394;
-59.7794;38.4791;-4.61926;0.0212134;-0.0475153;-1.04623;-56.5273;44.4225;11.444;-0.299885;-0.166252;-1.01052;-56.8351;40.6958;-5.89234;-0.0343172;-0.0600659;-0.994049;
-56.1095;36.8606;-3.07974;-0.00522914;-0.0374979;-1.1211;-52.5079;42.4038;11.1595;-0.275632;-0.172505;-0.987414;-55.2702;37.8721;-6.52147;-0.0310248;-0.0585963;-0.996904;
-54.1775;34.0836;-3.09094;0.00816136;-0.0695196;-1.1477;-52.9674;34.0295;11.1206;-0.241168;-0.154901;-1.05498;-53.5793;35.2339;-6.4848;-0.0285424;-0.0590851;-0.995214;
-52.7713;31.695;-2.59946;0.0311605;-0.0437919;-1.08263;-53.6492;28.3261;10.4558;-0.130202;-0.16134;-1.0518;-51.9796;32.5842;-7.04055;-0.0267245;-0.0569894;-0.998039;
-51.3722;29.012;-2.4216;0.0307599;-0.0521164;-1.08146;-52.1025;25.7003;10.8277;-0.129328;-0.166829;-1.04113;-50.2968;30.0056;-7.50749;-0.0212489;-0.0570766;-0.995974;
-49.648;26.2271;-2.5502;0.0327657;-0.0420533;-1.07349;-48.3655;30.8123;10.8783;-0.247628;-0.165949;-0.993604;-48.511;27.6033;-7.00418;-0.0198319;-0.0560445;-0.991361;
-48.0381;23.4112;-2.6432;0.0194266;-0.0424031;-1.06254;-48.5584;25.3938;10.6443;-0.120372;-0.157803;-1.075;-46.8361;24.9612;-7.882;-0.0212593;-0.0539997;-0.991754;
-46.6116;20.7963;-2.71179;0.0222593;-0.0311481;-1.06254;-46.9318;22.7686;11.0841;-0.134805;-0.173102;-1.07969;-45.2309;22.3712;-7.97923;-0.0225421;-0.0530235;-0.99303;
-43.7469;19.2285;-2.45246;0.0184712;-0.0678525;-1.08666;-45.5066;20.0383;11.5168;-0.148297;-0.176225;-1.05466;-43.6842;19.7252;-8.53783;-0.0227183;-0.0519955;-0.994241;
-42.287;16.4051;-2.23953;0.0108522;-0.0644083;-1.09049;-44.1362;17.6177;11.9697;-0.13703;-0.150931;-1.08931;-42.1829;17.0317;-8.16752;-0.0301797;-0.051908;-0.998168;
-42.2415;12.5389;-2.53948;0.0169666;-0.0392335;-1.0697;-42.8659;14.7932;12.1385;-0.127125;-0.151889;-1.0835;-40.6303;14.2859;-8.52474;-0.0305004;-0.052244;-0.999176;
-42.2195;11.8137;-4.34348;0.0955897;-0.0629757;-1.01144;-36.0372;8.99853;8.28251;0.109602;-0.074382;-1.01814;-38.8602;11.7745;-7.59866;-0.034025;-0.0533687;-0.998079;
-39.3205;9.40508;-4.8531;0.150431;-0.0827065;-0.985406;-30.2222;8.14467;5.65441;-0.0959634;-0.0804464;-0.88428;-37.2554;9.01951;-7.57387;-0.0361805;-0.0561894;-0.998271;
-37.8664;6.80021;-4.1686;0.134854;-0.0947561;-0.991623;-28.1225;5.75741;5.95078;-0.102213;-0.0846445;-0.876454;-35.6633;6.34303;-6.89243;-0.0335882;-0.05795;-1.00081;
-35.9231;4.24507;-3.75911;0.156901;-0.0919219;-0.981972;-26.3622;3.28955;6.65797;-0.104667;-0.0862967;-0.90856;-33.9437;3.80162;-7.01072;-0.0340314;-0.0572892;-1.00015;
-33.7186;1.01456;-5.01091;0.0663228;-0.0527642;-0.989542;-24.0736;0.917605;7.0767;-0.0803244;-0.0866283;-0.898474;-32.2982;1.25456;-6.13715;-0.0333173;-0.0570806;-1.00091;
-32.6774;-1.97671;-5.1071;0.0232838;-0.0737755;-1.04124;-22.0702;-1.50772;7.66096;-0.073679;-0.0866902;-0.892336;-30.7805;-1.41159;-6.13656;-0.0309418;-0.0552942;-1.00277;
-31.1336;-4.67876;-4.60084;0.0166184;-0.0660959;-1.03749;-26.0628;-2.38094;10.6655;-0.143559;-0.174786;-0.933696;-29.2512;-4.0457;-6.85485;-0.0313071;-0.0516428;-1.00308;
-29.4416;-7.08116;-5.65153;0.0406491;-0.04353;-0.981512;-24.2884;-4.67697;11.4935;-0.144474;-0.159481;-0.927983;-27.6621;-6.74577;-7.1128;-0.0328513;-0.0493357;-1.0036;
-27.2505;-9.53473;-5.51511;0.0665324;-0.0173113;-0.908455;-22.1904;-6.99596;12.2537;-0.141742;-0.161966;-0.84156;-26.0886;-9.37591;-7.67811;-0.0350338;-0.0499199;-0.918233;
-25.0787;-11.7704;-5.24039;0.0651497;-0.015427;-0.79342;-19.853;-8.91462;13.0932;-0.140007;-0.169731;-0.736651;-23.9608;-11.6123;-7.92156;-0.0362077;-0.0488014;-0.809025;
-25.0356;-16.5451;-45.9224;-0.149712;-0.0562883;-0.667523;-17.3796;-10.5679;13.9064;-0.140176;-0.166975;-0.589862;-21.6383;-13.5253;-7.7788;-0.0407255;-0.0489871;-0.644781;
-22.4194;-18.4112;-45.5775;-0.143575;-0.0632841;-0.538463;-14.6649;-11.9046;14.7101;-0.132767;-0.149309;-0.436743;-18.6973;-14.8472;-7.99842;-0.0346815;-0.0483134;-0.491381;
-19.9882;-19.5709;-46.6123;-0.168491;-0.0537758;-0.367207;-7.49203;-13.584;8.81599;0.0195066;-0.0669168;-0.263592;-15.7764;-15.845;-8.12936;-0.0364803;-0.048864;-0.340882;
-16.7914;-20.1794;-46.1094;-0.177501;-0.063795;-0.224479;-0.268898;-8.81928;0.824087;-0.0346304;-0.0138383;-0.0251253;-12.9277;-16.59;-8.60055;-0.0349653;-0.0499291;-0.192951;
-13.6624;-20.3785;-47.36;-0.137138;-0.0191421;-0.0417985;2.76114;-8.43246;1.31975;-0.0310733;-0.0286061;0.124858;-9.85783;-16.722;-9.20719;-0.0351069;-0.0490089;-0.0416977;
-10.5835;-20.0332;-47.0156;-0.13229;-0.0173453;0.102151;5.68299;-7.63728;1.84398;-0.0242974;-0.0364889;0.277855;-7.02707;-16.4963;-11.3619;-0.0329932;-0.0471748;0.106395;
-7.41192;-19.8417;-46.4056;-0.142392;0.0301756;0.224529;7.96473;-9.15495;3.03405;-0.0441295;-0.0347506;0.321106;-3.94393;-15.6629;-10.1143;-0.0306235;-0.0484496;0.258877;
-4.18756;-18.8942;-45.2919;-0.169282;-0.0338187;0.349377;10.8081;-7.82388;3.47746;-0.0368699;-0.036713;0.480364;-1.23816;-14.5544;-10.0971;-0.0290315;-0.0495233;0.40788;
-1.35105;-17.4495;-44.8563;-0.163575;-0.0368373;0.500596;-6.91167;-23.322;9.27057;0.00607432;-0.100102;0.362077;1.17882;-13.166;-10.2812;-0.0298901;-0.0508278;0.555343;
0.526615;-15.3246;-46.1825;-0.141249;0.00490044;0.658407;-4.45257;-21.9031;9.8121;0.0056151;-0.117812;0.519904;3.35008;-11.1994;-10.5805;-0.0274961;-0.0509052;0.704739;
3.17801;-13.4061;-43.8788;-0.159245;-0.0480246;0.794315;-2.06856;-19.985;10.5372;0.00398984;-0.13061;0.67554;5.33475;-8.88576;-9.72559;-0.0266676;-0.055331;0.853512;
4.65246;-12.1709;-44.6167;-0.191073;-0.0246746;0.917506;-0.103946;-17.6935;11.325;0.00368446;-0.129754;0.841525;6.82611;-6.48998;-11.2453;-0.0273999;-0.0508486;1.01674;
6.16256;-9.4304;-44.181;-0.192224;-0.0113635;1.05919;1.55814;-15.2328;11.8075;0.00741533;-0.127858;1.00612;8.00579;-3.76349;-11.2893;-0.0290474;-0.0497229;1.16411;
7.3505;-6.59434;-43.9497;-0.200771;-0.0164957;1.18759;2.87427;-12.5087;12.4005;0.0146114;-0.130369;1.14077;8.72065;-0.891742;-11.0469;-0.0286295;-0.0497269;1.29989;
7.73904;-3.38928;-43.5514;-0.203213;-0.0137191;1.37497;3.69623;-9.54163;13.0604;0.0192506;-0.120864;1.31499;9.12506;2.25188;-10.8791;-0.0292654;-0.0460926;1.46547;
7.86554;-0.264056;-43.1982;-0.192072;-0.0276898;1.52447;13.1737;10.3703;18.3242;-0.204169;-0.119425;1.58034;8.95834;5.19719;-12.0958;-0.0309596;-0.044963;1.6153;
7.46108;2.86845;-42.9281;-0.212051;-0.00798982;1.67246;12.6831;13.3978;19.1146;-0.203322;-0.117515;1.7383;8.16595;7.95789;-13.853;-0.0328829;-0.0451465;1.76104;
